report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-03-31,esvc,aws-esvc1-useast2,netsec-s,sam-processing1,Karpenter_Disabled,38.28954066041529
2025-03-31,esvc,aws-esvc3-uswest2,security,sam-mgmt-truth1,Karpenter_Disabled,38.298511696648
2025-03-31,prod,aws-prod1-useast1,core1,sam-restricted4,Karpenter_Disabled,38.448694351502525
2025-03-31,esvc,aws-esvc1-useast2,netsec,sam-processing1,Karpenter_Disabled,38.471317105255494
2025-03-31,prod,aws-prod5-uswest2,core1,sam-restricted7,Karpenter_Disabled,38.5554996462638
2025-03-31,esvc,aws-esvc2-uswest2,buildndeliver,sam-processing1,Karpenter_Disabled,38.58619838942416
2025-03-31,prod,aws-prod13-euwest2,core1,sam-restricted4,Karpenter_Disabled,38.717299963015655
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted2,Karpenter_Disabled,38.74981509381137
2025-03-31,prod,aws-prod5-uswest2,core1,sam-restricted5,Karpenter_Disabled,38.76076987457404
2025-03-31,prod,aws-prod5-uswest2,core1,sam-restricted1,Karpenter_Disabled,38.84575393942314
2025-03-31,prod,aws-prod13-euwest2,core1,sam-restricted2,Karpenter_Disabled,38.91702565353003
2025-03-31,prod,aws-prod5-uswest2,edge,sam-processing1,Karpenter_Disabled,38.93064707453816
2025-03-31,prod,aws-prod24-apsouth2,crypto,sam-mgmt-truth1,Karpenter_Disabled,38.93723322255534
2025-03-31,prod,aws-prod3-eucentral1,core1,sam-restricted2,Karpenter_Disabled,38.96499124214959
2025-03-31,prod,aws-prod13-euwest2,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.047678761868646
2025-03-31,prod,aws-prod2-apsouth1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.04773202052368
2025-03-31,prod,aws-prod15-eucentral2,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.047875657502345
2025-03-31,prod,aws-prod14-apnortheast2,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.04799992769735
2025-03-31,prod,aws-prod22-apnortheast3,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.04858093120659
2025-03-31,prod,aws-prod16-eunorth1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.04890209703537
2025-03-31,prod,aws-prod4-apsoutheast2,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.04906671469628
2025-03-31,prod,aws-prod12-euwest3,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.04923133235726
2025-03-31,prod,aws-prod10-apsoutheast1,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.049594459550526
2025-03-31,prod,aws-prod0-uswest2,crypto,sam-mgmt-truth1,Karpenter_Disabled,39.07107383650822
