report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-10-31,prod,aws-prod16-eunorth1,core1,sam-restricted1,Karpenter_Disabled,38.587329940628415
2025-10-31,prod,aws-prod2-apsouth1,core1,sam-restricted1,Karpenter_Disabled,38.6888146858121
2025-10-31,test,perf2-uswest2,foundation,sam-processing4,Karpenter_Enabled,38.7110933778177
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted6,Karpenter_Disabled,38.72984557446335
2025-10-31,esvc,aws-esvc2-uswest2,devx-preprod,sam-processing2,Karpenter_Disabled,38.747580166230854
2025-10-31,prod,aws-prod3-eucentral1,foundation,sam-log-mon2,Karpenter_Disabled,38.778980939211664
2025-10-31,prod,aws-prod10-apsoutheast1,foundation,sam-log-mon2,Karpenter_Disabled,38.78668068821808
2025-10-31,prod,aws-prod8-cacentral1,core1,sam-restricted1,Karpenter_Disabled,38.887672486993566
2025-10-31,prod,aws-prod11-saeast1,foundation,sam-log-mon2,Karpenter_Disabled,38.92427684429901
2025-10-31,prod,aws-prod8-cacentral1,core1,sam-restricted2,Karpenter_Disabled,38.92873624446124
2025-10-31,prod,aws-prod15-eucentral2,foundation,sam-log-mon2,Karpenter_Disabled,38.931953353165014
2025-10-31,prod,aws-prod1-useast1,foundation,sam-logging-monitoring2,Karpenter_Disabled,38.93728163951449
2025-10-31,prod,aws-prod2-apsouth1,core1,sam-restricted5,Karpenter_Disabled,38.95471342675249
2025-10-31,prod,aws-prod5-uswest2,core1,sam-restricted4,Karpenter_Disabled,39.12074097392193
2025-10-31,dev,fdev1-uswest2,foundation,sam-processing4,Karpenter_Disabled,39.24267691851417
2025-10-31,esvc,aws-esvc2-uswest2,foundation,sam-logging-monitoring1,Karpenter_Disabled,39.256056225785265
2025-10-31,dev,fdev1-uswest2,foundation,sam-processing3,Karpenter_Disabled,39.29021710466017
2025-10-31,prod,aws-prod1-useast1,core1,sam-restricted6,Karpenter_Disabled,39.342864744323386
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted5,Karpenter_Disabled,39.34680037350082
2025-10-31,prod,aws-prod24-apsouth2,einstein,sam-processing1,Karpenter_Disabled,39.378723532585
2025-10-31,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon6,Karpenter_Disabled,39.3949280479296
2025-10-31,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon6,Karpenter_Disabled,39.39689172805947
2025-10-31,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon3,Karpenter_Disabled,39.39753567361556
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted9,Karpenter_Disabled,39.42341514867674
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted8,Karpenter_Disabled,39.42961245166591
2025-10-31,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon5,Karpenter_Disabled,39.438094359098564
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted6,Karpenter_Disabled,39.46376522257364
2025-10-31,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon4,Karpenter_Disabled,39.48379498212174
2025-10-31,esvc,aws-esvc2-uswest2,monitoring-regional,sam-log-mon2,Karpenter_Disabled,39.49243283894728
2025-10-31,prod,aws-prod5-uswest2,core1,sam-restricted7,Karpenter_Disabled,39.510343153427826
2025-10-31,prod,aws-prod8-cacentral1,crypto,sam-hub1,Karpenter_Disabled,39.51500005810046
2025-10-31,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon4,Karpenter_Disabled,39.520727784362585
2025-10-31,prod,aws-prod1-useast1,monitoring-regional,sam-log-mon4,Karpenter_Disabled,39.5564909712056
2025-10-31,prod,aws-prod1-useast1,monitoring-regional,sam-log-mon2,Karpenter_Disabled,39.56103006112159
2025-10-31,prod,aws-prod1-useast1,monitoring-regional,sam-log-mon3,Karpenter_Disabled,39.56172000278895
2025-10-31,prod,aws-prod12-euwest3,core1,sam-restricted2,Karpenter_Disabled,39.59081748870158
2025-10-31,test,test1-uswest2,core3,sam-restricted2,Karpenter_Disabled,39.61752742492114
2025-10-31,prod,aws-prod12-euwest3,core1,sam-restricted3,Karpenter_Disabled,39.62772595627017
2025-10-31,prod,aws-prod1-useast1,einstein2,sam-restricted1,Karpenter_Disabled,39.68065781410869
2025-10-31,prod,aws-prod13-euwest2,core1,sam-restricted2,Karpenter_Disabled,39.68351825709915
2025-10-31,prod,aws-prod1-useast1,monitoring-regional,sam-log-mon6,Karpenter_Disabled,39.68640093502842
2025-10-31,prod,aws-prod0-uswest2,security,sam-mgmt-truth1,Karpenter_Disabled,39.71521452175136
2025-10-31,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon4,Karpenter_Disabled,39.72837359687665
2025-10-31,esvc,aws-esvc1-useast2,monitoring,sam-logging-monitoring5,Karpenter_Disabled,39.7286592569353
2025-10-31,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon2,Karpenter_Disabled,39.729080484479574
2025-10-31,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon2,Karpenter_Disabled,39.72943472364639
2025-10-31,prod,aws-prod9-apnortheast1,monitoring-regional,sam-log-mon6,Karpenter_Disabled,39.73336780620831
2025-10-31,prod,aws-prod21-useast2,core1,sam-restricted11,Karpenter_Disabled,39.746799627201504
2025-10-31,prod,aws-prod5-uswest2,monitoring-regional,sam-log-mon6,Karpenter_Disabled,39.75101578780221
2025-10-31,prod,aws-prod3-eucentral1,monitoring-regional,sam-log-mon3,Karpenter_Disabled,39.76073696504841
2025-10-31,esvc,aws-esvc2-uswest2,monitoring,sam-logging-monitoring3,Karpenter_Disabled,39.81018416151243
2025-10-31,prod,aws-prod5-uswest2,core1,sam-restricted10,Karpenter_Disabled,39.836189330293095
2025-10-31,prod,aws-prod1-useast1,core1,sam-restricted2,Karpenter_Disabled,39.918884153074394
2025-10-31,prod,aws-prod1-useast1,core1,sam-restricted11,Karpenter_Disabled,40.04817982905486
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted2,Karpenter_Disabled,40.06820591173416
2025-10-31,prod,aws-prod5-uswest2,core1,sam-restricted9,Karpenter_Disabled,40.09430798969626
2025-10-31,stage,aws-stage1-useast2,coretip1,sam-processing1,Karpenter_Enabled,40.2351598002203
2025-10-31,prod,aws-prod16-eunorth1,core1,sam-processing2,Karpenter_Enabled,40.56420374973089
2025-10-31,prod,aws-prod4-apsoutheast2,core1,sam-restricted1,Karpenter_Disabled,40.738847300127276
2025-10-31,prod,aws-prod13-euwest2,core1,sam-restricted6,Karpenter_Disabled,40.82878671720424
2025-10-31,prod,aws-prod5-uswest2,core2,sam-restricted1,Karpenter_Disabled,40.85893273856004
2025-10-31,prod,aws-prod22-apnortheast3,core1,sam-restricted3,Karpenter_Disabled,41.0952229753342
2025-10-31,prod,aws-prod5-uswest2,core1,sam-restricted5,Karpenter_Disabled,41.14037121894295
